# Pathway	SRR30598634_Abundance
UNMAPPED	0.0585547
UNINTEGRATED	0.862064
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0.663523
UNINTEGRATED|g__Enterococcus.s__Enterococcus_faecium	0.0429146
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0.0355392
UNINTEGRATED|g__Klebsiella.s__Klebsiella_quasipneumoniae	0.013153
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	0.00697008
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0.00454467
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	0.00260737
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	0.00144041
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	0.000995646
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_ruminis	0.00096912
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0.00046605
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000457396
UNINTEGRATED|unclassified	0.000454416
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.000369837
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0.000329328
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0.000270214
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000232541
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0.000230819
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0.000189962
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_885	0.000157659
UNINTEGRATED|g__Comamonas.s__Comamonas_kerstersii	0.000128123
UNINTEGRATED|g__Holdemanella.s__Holdemanella_biformis	0.000113847
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.000100706
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	9.49819e-05
UNINTEGRATED|g__Porphyromonas.s__Porphyromonas_endodontalis	8.4487e-05
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7.80444e-05
UNINTEGRATED|g__Parvimonas.s__Parvimonas_micra	7.27834e-05
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	6.86306e-05
UNINTEGRATED|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	5.90352e-05
UNINTEGRATED|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_infirmum	5.48622e-05
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	5.37243e-05
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	5.21534e-05
UNINTEGRATED|g__Coprococcus.s__Coprococcus_eutactus	5.05156e-05
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	4.9466e-05
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	3.6502e-05
UNINTEGRATED|g__Streptococcus.s__Streptococcus_constellatus	2.61315e-05
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	2.49651e-05
UNINTEGRATED|g__Gemella.s__Gemella_morbillorum	2.48214e-05
UNINTEGRATED|g__Streptococcus.s__Streptococcus_milleri	2.31069e-05
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	2.30948e-05
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii	2.03622e-05
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	1.94262e-05
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	1.50513e-05
UNINTEGRATED|g__Sutterella.s__Sutterella_wadsworthensis	1.40189e-05
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	1.32106e-05
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_530	3.17417e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.00120625
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	0.00103233
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_pneumoniae	9.34741e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_oxytoca	4.47437e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_faecium	1.32086e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	5.52412e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_quasipneumoniae	4.26792e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_ruminis	2.14935e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_aerogenes	1.92757e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	1.06312e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_fergusonii	5.67009e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.84997e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis	3.04079e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_milleri	2.56979e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_ovatus	1.69738e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Comamonas.s__Comamonas_kerstersii	1.41102e-07
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	1.12107e-07
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.000799043
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	0.00071998
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Klebsiella.s__Klebsiella_pneumoniae	8.72881e-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.60313e-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	1.58341e-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_fergusonii	1.04499e-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Butyrivibrio.s__Butyrivibrio_crossotus	3.13167e-07
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.64053e-07
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	1.95078e-07
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	9.88088e-08
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	7.45068e-08
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_inulinivorans	4.52086e-08
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	2.8821e-08
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.78379e-08
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Klebsiella.s__Klebsiella_oxytoca	1.46942e-08
VALSYN-PWY: L-valine biosynthesis	0.00078538
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	0.000700382
VALSYN-PWY: L-valine biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	2.97716e-05
VALSYN-PWY: L-valine biosynthesis|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.80734e-06
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_fergusonii	2.539e-06
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	2.47797e-06
VALSYN-PWY: L-valine biosynthesis|unclassified	2.02139e-06
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	1.02264e-06
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.11886e-07
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.77856e-07
VALSYN-PWY: L-valine biosynthesis|g__Butyrivibrio.s__Butyrivibrio_crossotus	3.05163e-07
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	1.41524e-07
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_885	1.38932e-07
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	1.36326e-07
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	1.23941e-07
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	8.51344e-08
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7.81727e-08
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_wexlerae	6.28229e-08
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	4.55821e-08
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	4.38072e-08
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_obeum	3.11497e-08
VALSYN-PWY: L-valine biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	1.17615e-08
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.00078437
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	0.000674703
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Klebsiella.s__Klebsiella_pneumoniae	3.51163e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Klebsiella.s__Klebsiella_oxytoca	2.03964e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Enterococcus.s__Enterococcus_faecium	1.42034e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	4.84749e-06
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Klebsiella.s__Klebsiella_quasipneumoniae	3.6712e-06
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lactobacillus.s__Lactobacillus_ruminis	9.54765e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Parabacteroides.s__Parabacteroides_distasonis	8.00243e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Prevotella.s__Prevotella_copri	7.16688e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	1.69135e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Butyrivibrio.s__Butyrivibrio_crossotus	1.62608e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Streptococcus.s__Streptococcus_milleri	1.50016e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Collinsella.s__Collinsella_aerofaciens	1.3005e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Porphyromonas.s__Porphyromonas_endodontalis	1.1771e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	1.04359e-07
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	6.18606e-08
PWY-7238: sucrose biosynthesis II	0.000708923
PWY-7238: sucrose biosynthesis II|g__Escherichia.s__Escherichia_coli	0.000665096
PWY-7238: sucrose biosynthesis II|g__Klebsiella.s__Klebsiella_pneumoniae	1.20122e-05
PWY-7238: sucrose biosynthesis II|g__Klebsiella.s__Klebsiella_quasipneumoniae	3.14878e-06
PWY-7238: sucrose biosynthesis II|g__Klebsiella.s__Klebsiella_oxytoca	1.82962e-06
PWY-7238: sucrose biosynthesis II|unclassified	1.80204e-06
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.55956e-07
PWY-7238: sucrose biosynthesis II|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	1.99885e-07
PWY-7238: sucrose biosynthesis II|g__Butyrivibrio.s__Butyrivibrio_crossotus	1.90409e-07
PWY-7238: sucrose biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	1.89015e-07
PWY-7238: sucrose biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.82858e-07
PWY-7238: sucrose biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	1.8058e-07
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	1.67197e-07
PWY-7238: sucrose biosynthesis II|g__Streptococcus.s__Streptococcus_milleri	1.54377e-07
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_wexlerae	1.39942e-07
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Ruminococcus_torques	1.07367e-07
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_obeum	8.49096e-08
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_longicatena	6.04884e-08
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	5.43588e-08
PWY-7238: sucrose biosynthesis II|g__Klebsiella.s__Klebsiella_aerogenes	4.77817e-08
PWY0-1477: ethanolamine utilization	0.000670861
PWY0-1477: ethanolamine utilization|g__Escherichia.s__Escherichia_coli	0.000633124
PWY0-1477: ethanolamine utilization|g__Klebsiella.s__Klebsiella_pneumoniae	2.32583e-05
PWY0-1477: ethanolamine utilization|g__Klebsiella.s__Klebsiella_quasipneumoniae	3.15654e-06
PWY0-1477: ethanolamine utilization|g__Klebsiella.s__Klebsiella_oxytoca	2.2538e-06
PWY0-1477: ethanolamine utilization|g__Escherichia.s__Escherichia_fergusonii	1.52379e-06
PWY0-1477: ethanolamine utilization|unclassified	1.37877e-06
PWY0-1477: ethanolamine utilization|g__Klebsiella.s__Klebsiella_aerogenes	8.60521e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	0.000652276
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Escherichia.s__Escherichia_coli	0.000559896
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Enterococcus.s__Enterococcus_faecium	9.55172e-06
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Klebsiella.s__Klebsiella_quasipneumoniae	3.3583e-06
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	3.00592e-06
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lactobacillus.s__Lactobacillus_ruminis	1.07657e-06
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Prevotella.s__Prevotella_copri	9.71109e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Parabacteroides.s__Parabacteroides_distasonis	6.09347e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Butyrivibrio.s__Butyrivibrio_crossotus	1.58916e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Porphyromonas.s__Porphyromonas_endodontalis	1.37032e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	1.32927e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Klebsiella.s__Klebsiella_oxytoca	1.30665e-07
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	9.532e-08
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	3.01179e-08
PWY-5941: glycogen degradation II	0.000615631
PWY-5941: glycogen degradation II|g__Escherichia.s__Escherichia_coli	0.000546383
PWY-5941: glycogen degradation II|g__Klebsiella.s__Klebsiella_pneumoniae	1.27064e-05
PWY-5941: glycogen degradation II|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.95832e-06
PWY-5941: glycogen degradation II|unclassified	2.19467e-06
PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.00062e-07
PWY-5941: glycogen degradation II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.01412e-07
PWY-5941: glycogen degradation II|g__Collinsella.s__Collinsella_aerofaciens	1.61255e-07
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	1.48107e-07
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	9.62156e-08
PWY-5941: glycogen degradation II|g__Blautia.s__Ruminococcus_torques	9.00455e-08
PWY-5941: glycogen degradation II|g__Dorea.s__Dorea_longicatena	5.17565e-08
PWY-5941: glycogen degradation II|g__Bacteroides.s__Bacteroides_ovatus	2.9192e-08
PWY-5941: glycogen degradation II|g__Bacteroides.s__Bacteroides_fragilis	2.62664e-08
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.000612142
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	0.000519574
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Klebsiella.s__Klebsiella_pneumoniae	1.3133e-05
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.80734e-06
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Prevotella.s__Prevotella_copri	2.32764e-06
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	1.57388e-06
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_fergusonii	1.46722e-06
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Parabacteroides.s__Parabacteroides_distasonis	9.70989e-07
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.31466e-07
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Butyrivibrio.s__Butyrivibrio_crossotus	2.71674e-07
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis	1.32735e-07
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_ovatus	1.06056e-07
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_torques	8.12187e-08
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_fragilis	3.65445e-08
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Roseburia.s__Roseburia_inulinivorans	3.29139e-08
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.03082e-08
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Blautia_obeum	1.50355e-08
LIPASYN-PWY: phospholipases	0.00060231
LIPASYN-PWY: phospholipases|g__Escherichia.s__Escherichia_coli	0.000538822
LIPASYN-PWY: phospholipases|g__Klebsiella.s__Klebsiella_pneumoniae	3.93194e-05
LIPASYN-PWY: phospholipases|g__Escherichia.s__Escherichia_fergusonii	2.20022e-05
LIPASYN-PWY: phospholipases|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.314e-06
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.000561656
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.000449983
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Enterococcus.s__Enterococcus_faecium	2.51465e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.99963e-06
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_fergusonii	2.01501e-06
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Lactobacillus.s__Lactobacillus_ruminis	1.39667e-06
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	1.12584e-06
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	2.13603e-07
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parvimonas.s__Parvimonas_micra	1.49187e-07
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	1.26749e-07
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	9.90257e-08
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	7.73502e-08
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Sutterella.s__Sutterella_wadsworthensis	6.21203e-08
ORNDEG-PWY: superpathway of ornithine degradation	0.000548967
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	0.000542698
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	3.15486e-06
ORNDEG-PWY: superpathway of ornithine degradation|g__Klebsiella.s__Klebsiella_quasipneumoniae	2.17457e-06
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_fergusonii	7.08597e-07
ORNDEG-PWY: superpathway of ornithine degradation|g__Klebsiella.s__Klebsiella_oxytoca	9.81708e-08
PWY-7663: gondoate biosynthesis (anaerobic)	0.000548757
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	0.000501929
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_quasipneumoniae	4.43594e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_ruminis	1.58764e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_distasonis	1.32708e-06
